Dies war  schlechteste Wienerschnitzel welches ich in den letzten Jahren gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das schlechteste Wienerschnitzel welches ich in den letzten Monate gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das schlechteste Wienerschnitzel welches ich in des letzten Jahren gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Jenes war das schlechteste Wienerschnitzel welches ich in den letzten Jahren gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das schlechteste Wienerschnitzel welches ich in den vorherigen Jahren gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das schlechteste Wienerschnitzel welches ich  den letzten Jahren gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das schlechteste Wienerschnitzel welches mein in den letzten Jahren gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das schlechteste Wienerschnitzel welches ich in den letzten Jahren gegessen Hatte .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies gewesen ist das schlechteste Wienerschnitzel welches ich in den letzten Jahren gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das schlechteste Wienerschnitzel dessen ich in den letzten Jahren gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das schlechteste Wienerschnitzel welches ich in den letzten Jahren gegessen war .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das schlechteste Wienerschnitzel denen ich in den letzten Jahren gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das schlechteste Wienerschnitzel welches ich in den letzten Jahren verschlucken habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das schlechteste Wienerschnitzel welches mich in den letzten Jahren gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das schlechteste Wienerschnitzel welches ich in dem letzten Jahren gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das schlechteste Wienerschnitzel welcher ich in den letzten Jahren gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das schlechteste Wienerschnitzel welches ich in den letzten Jahren gegessen Gesehen .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das schlechteste welches ich in den letzten Jahren gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war die schlechteste Wienerschnitzel welches ich in den letzten Jahren gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies ist das schlechteste Wienerschnitzel welches ich in den letzten Jahren gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das schlechteste welches ich in den letzten Jahren gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das schlechteste welches ich in den letzten Jahren gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das schlechteste Wienerschnitzel welcher ich in den letzten Jahren gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das schlechteste Wienerschnitzel welches ich in den letzten Jahren gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das schlechteste Wienerschnitzel welches ich in den letzten Monaten gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das schlechteste Wienerschnitzel welches ich in den letzten Jahren gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das Wienerschnitzel welches ich in den letzten Jahren gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das schlechteste welches ich in den letzten Jahren gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das schlechteste Wienerschnitzel denen ich in den letzten Jahren gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das schlechteste Wienerschnitzel welches ich an den letzten Jahren gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das schlechteste Wienerschnitzel welches ich in den letzten Liften gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das schlechteste Wienerschnitzel welches ich in den letzten Liften gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das schlechteste Wienerschnitzel welches ich in der letzten Jahren gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das schlechteste Wienerschnitzel welches ich in den letzten Jahren gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das schlechteste Wienerschnitzel welches ich zu den letzten Jahren gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das Wienerschnitzel welches ich in den letzten Jahren gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das schlechteste Wienerschnitzel welches ich in den letzten Jahren gegessen war .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das schlechteste Wienerschnitzel welches ich in den letzten Jahren gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war die schlechteste Wienerschnitzel welches ich in den letzten Jahren gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Dies war das schlechteste Wienerschnitzel welches ich in den letzten Zeiten gegessen habe .####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Das Wildgulasch ist ok , jedoch keinesfalls den Erwartungen ähnlich .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das Wildgulasch  ok , jedoch keinesfalls den Erwartungen entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das Wildgulasch ist ok , jedoch keinesfalls den Erwartung entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das Wildgulasch ist , jedoch keinesfalls den Erwartungen entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das Wildgulasch ist ok , jedoch keinesfalls den Aussichten entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das Wildgulasch ist ok , jedoch keinesfalls den Erwartungen entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das Wildgulasch ist ok , jedoch nichtsdestotrotz den Erwartungen entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das Wildgulasch sei(t) ok , jedoch keinesfalls den Erwartungen entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das Wildgulasch seit ok , jedoch keinesfalls den Erwartungen entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Dieses Wildgulasch ist ok , jedoch keinesfalls den Erwartungen entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das Wildgulasch ist ok , jedoch keinesfalls den Erwartung entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das ist ok , jedoch keinesfalls den Erwartungen entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das Wildgulasch ist ok , jedoch keinesfalls die Erwartungen entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das Wildgulasch ist ok , jedoch unmöglich den Erwartungen entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das Wildgulasch ist , jedoch keinesfalls den Erwartungen entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Dieses Wildgulasch ist ok , jedoch keinesfalls den Erwartungen entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das Wildgulasch ist ok , jedoch keinesfalls den Erwartungen ähnlich .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Dies Wildgulasch ist ok , jedoch keinesfalls den Erwartungen entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das Wildgulasch ist ok , jedoch keinesfalls des Erwartungen entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das Wildgulasch ist ok , jedoch keinesfalls den Erwartungen ähnlich .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das Wildgulasch ist ok , jedoch überhaupt den Erwartungen entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das Wildgulasch ist ok , jedoch keinesfalls den Erfahrungen entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das Wildgulasch ist , jedoch keinesfalls den Erwartungen entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das ist ok , jedoch keinesfalls den Erwartungen entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das ist ok , jedoch keinesfalls den Erwartungen entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das Wildgulasch sei(t) ok , jedoch keinesfalls den Erwartungen entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das Wildgulasch war ok , jedoch keinesfalls den Erwartungen entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das Wildgulasch ist ok , jedoch keinesfalls des Erwartungen entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das Wildgulasch ist ok , Aber keinesfalls den Erwartungen entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das Wildgulasch ist , jedoch keinesfalls den Erwartungen entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das ist ok , jedoch keinesfalls den Erwartungen entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das Wildgulasch ist ok , jedoch keinesfalls den Hoffnungen entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das Wildgulasch ist ok , jedoch keinesfalls den Erfahrungen entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das Wildgulasch ist ok , jedoch keinesfalls den Erwartungen Gleich .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das Wildgulasch ist ok , jedoch keinesfalls den Erwartungen entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das Wildgulasch ist , jedoch keinesfalls den Erwartungen entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das ist ok , jedoch keinesfalls den Erwartungen entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das ist ok , jedoch keinesfalls den Erwartungen entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das Wildgulasch sieht ok , jedoch keinesfalls den Erwartungen entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Das Wildgulasch ist ok , jedoch keinesfalls den Erwartungen entsprechend .####[['Wildgulasch', 'food quality', 'neutral', 'ok']]
Grandioses Essen und Atmosphäre .####[['Essen', 'food quality', 'positive', 'Grandioses'], ['Atmosphäre', 'ambience general', 'positive', 'wunderschöne']]
Das neue hat leider nichts mehr mit unseren Erfahrungen an der alten Location zu tun .####[['Thai & Turf', 'restaurant general', 'negative', 'nichts mehr mit unseren Erfahrungen an der alten Location zu tun']]
die neue Thai & Turf hat leider nichts mehr mit unseren Erfahrungen an der alten Location zu tun .####[['Thai & Turf', 'restaurant general', 'negative', 'nichts mehr mit unseren Erfahrungen an der alten Location zu tun']]
Das neue Thai & Turf haben leider nichts mehr mit unseren Erfahrungen an der alten Location zu tun .####[['Thai & Turf', 'restaurant general', 'negative', 'nichts mehr mit unseren Erfahrungen an der alten Location zu tun']]
Das neue hat leider nichts mehr mit unseren Erfahrungen an der alten Location zu tun .####[['Thai & Turf', 'restaurant general', 'negative', 'nichts mehr mit unseren Erfahrungen an der alten Location zu tun']]
neue Thai & Turf hat leider nichts mehr mit unseren Erfahrungen an der alten Location zu tun .####[['Thai & Turf', 'restaurant general', 'negative', 'nichts mehr mit unseren Erfahrungen an der alten Location zu tun']]
neue Thai & Turf hat leider nichts mehr mit unseren Erfahrungen an der alten Location zu tun .####[['Thai & Turf', 'restaurant general', 'negative', 'nichts mehr mit unseren Erfahrungen an der alten Location zu tun']]
Das neue Thai & Turf hat leider .####[['Thai & Turf', 'restaurant general', 'negative', 'nichts mehr mit unseren Erfahrungen an der alten Location zu tun']]
Das neue Thai & Turf hat mit Bedauern nichts mehr mit unseren Erfahrungen an der alten Location zu tun .####[['Thai & Turf', 'restaurant general', 'negative', 'nichts mehr mit unseren Erfahrungen an der alten Location zu tun']]
die neue Thai & Turf hat leider nichts mehr mit unseren Erfahrungen an der alten Location zu tun .####[['Thai & Turf', 'restaurant general', 'negative', 'nichts mehr mit unseren Erfahrungen an der alten Location zu tun']]
Das 'alt' Thai & Turf hat leider nichts mehr mit unseren Erfahrungen an der alten Location zu tun .####[['Thai & Turf', 'restaurant general', 'negative', 'nichts mehr mit unseren Erfahrungen an der alten Location zu tun']]
Das neue hat leider nichts mehr mit unseren Erfahrungen an der alten Location zu tun .####[['Thai & Turf', 'restaurant general', 'negative', 'nichts mehr mit unseren Erfahrungen an der alten Location zu tun']]
Das alte Thai & Turf hat leider nichts mehr mit unseren Erfahrungen an der alten Location zu tun .####[['Thai & Turf', 'restaurant general', 'negative', 'nichts mehr mit unseren Erfahrungen an der alten Location zu tun']]
Das neue Thai & Turf hat schade nichts mehr mit unseren Erfahrungen an der alten Location zu tun .####[['Thai & Turf', 'restaurant general', 'negative', 'nichts mehr mit unseren Erfahrungen an der alten Location zu tun']]
Das neue hat leider nichts mehr mit unseren Erfahrungen an der alten Location zu tun .####[['Thai & Turf', 'restaurant general', 'negative', 'nichts mehr mit unseren Erfahrungen an der alten Location zu tun']]
Das neue hat leider nichts mehr mit unseren Erfahrungen an der alten Location zu tun .####[['Thai & Turf', 'restaurant general', 'negative', 'nichts mehr mit unseren Erfahrungen an der alten Location zu tun']]
Das neue Thai & Turf hat leider .####[['Thai & Turf', 'restaurant general', 'negative', 'nichts mehr mit unseren Erfahrungen an der alten Location zu tun']]
Das alten Thai & Turf hat leider nichts mehr mit unseren Erfahrungen an der alten Location zu tun .####[['Thai & Turf', 'restaurant general', 'negative', 'nichts mehr mit unseren Erfahrungen an der alten Location zu tun']]
Das neue Thai & Turf hat enttäuscht nichts mehr mit unseren Erfahrungen an der alten Location zu tun .####[['Thai & Turf', 'restaurant general', 'negative', 'nichts mehr mit unseren Erfahrungen an der alten Location zu tun']]
Das neue Thai & Turf hat leider .####[['Thai & Turf', 'restaurant general', 'negative', 'nichts mehr mit unseren Erfahrungen an der alten Location zu tun']]
Das neue Thai & Turf Gibt leider nichts mehr mit unseren Erfahrungen an der alten Location zu tun .####[['Thai & Turf', 'restaurant general', 'negative', 'nichts mehr mit unseren Erfahrungen an der alten Location zu tun']]
Das neue Thai & Turf hat leider .####[['Thai & Turf', 'restaurant general', 'negative', 'nichts mehr mit unseren Erfahrungen an der alten Location zu tun']]
Das 'alt' Thai & Turf hat leider nichts mehr mit unseren Erfahrungen an der alten Location zu tun .####[['Thai & Turf', 'restaurant general', 'negative', 'nichts mehr mit unseren Erfahrungen an der alten Location zu tun']]
Das neue hat leider nichts mehr mit unseren Erfahrungen an der alten Location zu tun .####[['Thai & Turf', 'restaurant general', 'negative', 'nichts mehr mit unseren Erfahrungen an der alten Location zu tun']]
Das neue Thai & Turf hat leider .####[['Thai & Turf', 'restaurant general', 'negative', 'nichts mehr mit unseren Erfahrungen an der alten Location zu tun']]
Ambiente ist für eine Brauereiwirtschaft passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
Ambiente ist gebildet durch eine Brauereiwirtschaft passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
Ambiente ist  eine Brauereiwirtschaft passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
Ambiente sehr für eine Brauereiwirtschaft passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
Ambiente sei für eine Brauereiwirtschaft passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
Ambiente ist für eine Brauereiwirtschaft .####[['Ambiente', 'ambience general', 'positive', 'passend']]
Ambiente ist für eine Brauereiwirtschaft .####[['Ambiente', 'ambience general', 'positive', 'passend']]
Ambiente ist für eine Bierwirtschaft passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
Ambiente ist gebildet durch eine Brauereiwirtschaft passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
Ambiente ist für eine Brauereiwirtschaft passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
ist für eine Brauereiwirtschaft passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
Ambiente ist für eine Brauereiwirtschaft .####[['Ambiente', 'ambience general', 'positive', 'passend']]
Ambiente ist für einzelne Brauereiwirtschaft passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
Ambiente ist für ein Brauereiwirtschaft passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
Ambiente ist für eine Brauereiwirtschaft passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
Ambiente ist für eine Brauereiwirtschaft passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
Ambiente ist für eine Brauereiwirtschaft .####[['Ambiente', 'ambience general', 'positive', 'passend']]
Ambiente ist für eine Bierwirtschaft passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
ist für eine Brauereiwirtschaft passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
Ambiente ist gebildet durch eine Brauereiwirtschaft passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
ist für eine Brauereiwirtschaft passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
ist für eine Brauereiwirtschaft passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
ist für eine Brauereiwirtschaft passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
Ambiente sei für eine Brauereiwirtschaft passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
ist für eine Brauereiwirtschaft passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
Ambiente ist für eine Landwirtschaft passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
ist für eine Brauereiwirtschaft passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
Ambiente sehr für eine Brauereiwirtschaft passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
Ambiente ist für eine Winzerwirtschaft passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
ist für eine Brauereiwirtschaft passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
Ambiente ist für eine Getränkeindustrie passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
ist für eine Brauereiwirtschaft passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
Ambiente sieht für eine Brauereiwirtschaft passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
Ambiente war für eine Brauereiwirtschaft passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
ist für eine Brauereiwirtschaft passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
ist für eine Brauereiwirtschaft passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
Ambiente ist für eine Brauereiwirtschaft .####[['Ambiente', 'ambience general', 'positive', 'passend']]
Ambiente ist für eine Brauereiwirtschaft .####[['Ambiente', 'ambience general', 'positive', 'passend']]
Ambiente ist für einer Brauereiwirtschaft passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
Ambiente ist für ein Brauereiwirtschaft passend .####[['Ambiente', 'ambience general', 'positive', 'passend']]
The Speisen sind in Ordnung .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die Speisen sind .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die Speisen ist in Ordnung .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die Speisen sind .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die Speisen sind .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die Speisen sind in Ordnung .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die Speisen sind .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die Speisen sein in Ordnung .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Das Speisen sind in Ordnung .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die Speisen seid in Ordnung .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Diese Speisen sind in Ordnung .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die Speisen sind .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die Speisen sind in Ordnung .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die Speisen sind in Ordnung .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die Speisen sind .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die Speisen sind .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Diese Speisen sind in Ordnung .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Das Speisen sind in Ordnung .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die Speisen bist in Ordnung .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die Speisen sind .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die Speisen sind .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die Speisen sind .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die sind in Ordnung .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die Speisen bist in Ordnung .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die Speisen sind .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die Speisen sind .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die sind in Ordnung .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die Speisen sind .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die Speisen seid in Ordnung .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die Speisen sind .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die Speisen waren in Ordnung .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die Speisen sind .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die Speisen sind .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die Speisen sind .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die Speisen sind .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die sind in Ordnung .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die Speisen sind .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die Speisen sind .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die Speisen seid in Ordnung .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Die Speisen sein in Ordnung .####[['Speisen', 'food quality', 'neutral', 'in Ordnung']]
Eigentlich schade , es bleibt nur noch eine schöne Erinnerung Das war einmal ein LOC .####[['NULL', 'restaurant general', 'negative', 'schade'], ['NULL', 'restaurant general', 'negative', 'bleibt nur noch eine schöne Erinnerung']]
Eigentlich schade , es Es war einmal ein LOC .####[['NULL', 'restaurant general', 'negative', 'schade'], ['NULL', 'restaurant general', 'negative', 'bleibt nur noch eine schöne Erinnerung']]
Trotzdem schade , es bleibt nur noch eine schöne Erinnerung Es war einmal ein LOC .####[['NULL', 'restaurant general', 'negative', 'schade'], ['NULL', 'restaurant general', 'negative', 'bleibt nur noch eine schöne Erinnerung']]
Eigentlich schade , es bleibt nur noch eine schöne Erinnerung Das war einmal ein LOC .####[['NULL', 'restaurant general', 'negative', 'schade'], ['NULL', 'restaurant general', 'negative', 'bleibt nur noch eine schöne Erinnerung']]
Eigentlich schade , es Es war einmal ein LOC .####[['NULL', 'restaurant general', 'negative', 'schade'], ['NULL', 'restaurant general', 'negative', 'bleibt nur noch eine schöne Erinnerung']]
Eigentlich schade , ihn bleibt nur noch eine schöne Erinnerung Es war einmal ein LOC .####[['NULL', 'restaurant general', 'negative', 'schade'], ['NULL', 'restaurant general', 'negative', 'bleibt nur noch eine schöne Erinnerung']]
Eigentlich schade , es Es war einmal ein LOC .####[['NULL', 'restaurant general', 'negative', 'schade'], ['NULL', 'restaurant general', 'negative', 'bleibt nur noch eine schöne Erinnerung']]
schade , es bleibt nur noch eine schöne Erinnerung Es war einmal ein LOC .####[['NULL', 'restaurant general', 'negative', 'schade'], ['NULL', 'restaurant general', 'negative', 'bleibt nur noch eine schöne Erinnerung']]
Eigentlich schade , es Es war einmal ein LOC .####[['NULL', 'restaurant general', 'negative', 'schade'], ['NULL', 'restaurant general', 'negative', 'bleibt nur noch eine schöne Erinnerung']]
Eigentlich schade , es Es war einmal ein LOC .####[['NULL', 'restaurant general', 'negative', 'schade'], ['NULL', 'restaurant general', 'negative', 'bleibt nur noch eine schöne Erinnerung']]
Eigentlich schade , es bleibt nur noch eine schöne Erinnerung Das war einmal ein LOC .####[['NULL', 'restaurant general', 'negative', 'schade'], ['NULL', 'restaurant general', 'negative', 'bleibt nur noch eine schöne Erinnerung']]
Eigentlich schade , es bleibt nur noch eine schöne Erinnerung Auch war einmal ein LOC .####[['NULL', 'restaurant general', 'negative', 'schade'], ['NULL', 'restaurant general', 'negative', 'bleibt nur noch eine schöne Erinnerung']]
Eigentlich schade , es Es war einmal ein LOC .####[['NULL', 'restaurant general', 'negative', 'schade'], ['NULL', 'restaurant general', 'negative', 'bleibt nur noch eine schöne Erinnerung']]
Trotzdem schade , es bleibt nur noch eine schöne Erinnerung Es war einmal ein LOC .####[['NULL', 'restaurant general', 'negative', 'schade'], ['NULL', 'restaurant general', 'negative', 'bleibt nur noch eine schöne Erinnerung']]
schade , es bleibt nur noch eine schöne Erinnerung Es war einmal ein LOC .####[['NULL', 'restaurant general', 'negative', 'schade'], ['NULL', 'restaurant general', 'negative', 'bleibt nur noch eine schöne Erinnerung']]
Eigentlich schade , er bleibt nur noch eine schöne Erinnerung Es war einmal ein LOC .####[['NULL', 'restaurant general', 'negative', 'schade'], ['NULL', 'restaurant general', 'negative', 'bleibt nur noch eine schöne Erinnerung']]
Schade schade , es bleibt nur noch eine schöne Erinnerung Es war einmal ein LOC .####[['NULL', 'restaurant general', 'negative', 'schade'], ['NULL', 'restaurant general', 'negative', 'bleibt nur noch eine schöne Erinnerung']]
Trotzdem schade , es bleibt nur noch eine schöne Erinnerung Es war einmal ein LOC .####[['NULL', 'restaurant general', 'negative', 'schade'], ['NULL', 'restaurant general', 'negative', 'bleibt nur noch eine schöne Erinnerung']]
Eigentlich schade , es Es war einmal ein LOC .####[['NULL', 'restaurant general', 'negative', 'schade'], ['NULL', 'restaurant general', 'negative', 'bleibt nur noch eine schöne Erinnerung']]
Eigentlich schade , es Es war einmal ein LOC .####[['NULL', 'restaurant general', 'negative', 'schade'], ['NULL', 'restaurant general', 'negative', 'bleibt nur noch eine schöne Erinnerung']]
Eigentlich schade , es Es war einmal ein LOC .####[['NULL', 'restaurant general', 'negative', 'schade'], ['NULL', 'restaurant general', 'negative', 'bleibt nur noch eine schöne Erinnerung']]
Eigentlich schade , es Es war einmal ein LOC .####[['NULL', 'restaurant general', 'negative', 'schade'], ['NULL', 'restaurant general', 'negative', 'bleibt nur noch eine schöne Erinnerung']]
Eigentlich , es bleibt nur noch eine schöne Erinnerung Es war einmal ein LOC .####[['NULL', 'restaurant general', 'negative', 'schade'], ['NULL', 'restaurant general', 'negative', 'bleibt nur noch eine schöne Erinnerung']]
